h,s,v,r,g,b
270.4102543373691,62.78418462533069,33.809858957389885,60,32,86
46.34760202564297,3.1167773221473904,16.460342950401753,42,42,41
8.114181662905597,94.06137582312782,35.64439462901747,91,17,5
344.6991665318863,81.72032653630943,94.51158223046534,241,44,94
74.47000164910551,68.95449694221128,67.15103623604092,143,171,53
272.8516718500209,6.691002945786506,54.648706381286246,135,130,139
164.43872628460076,59.43597916013304,57.25238695930077,59,146,123
16.996185544682334,71.60165028901461,3.0193251450180147,8,4,2
351.13842760396443,58.627481913367376,44.09923900325894,112,47,56
359.5332997705908,9.843426884059369,22.646476326353458,58,52,52
212.24648105076312,53.426845771222965,37.46550729264846,44,68,96
163.7450678225123,61.120647824942175,54.17904115737257,54,138,115
151.756317277123,95.46397001937466,45.80185596512043,5,117,64
189.9233587933591,13.054465352186352,60.280549236739624,134,150,154
162.7128831328451,94.73906563407913,72.8565305861069,10,186,135
204.9500876602254,90.26738468282448,88.33576646315855,22,141,225
356.0943580418922,91.8776057891385,67.81681480107939,173,14,24
315.475249151733,39.69234558244632,31.424644942943768,80,48,72
20.70558551983277,42.0279539398045,12.41837432710733,32,23,18
177.2462603825516,75.22686289571696,33.634411326553206,21,86,83
35.706743187752565,83.16877746111673,77.1738519080024,197,131,33
181.18722467618184,17.965978955158192,4.347701317999131,9,11,11
199.23940691128936,42.289613918073535,59.58149632991952,88,131,152
270.6442070496754,64.13983718135981,90.65346734473718,159,83,231
53.71357139281131,70.02374521486463,60.86394733867642,155,144,47
161.93922542744494,40.66625335639649,40.0827802601069,61,102,90
270.32043625748486,99.09671989775273,19.940806330702433,26,0,51
96.59216473922197,64.11153604441395,45.156120733033475,70,115,41
131.92490515522653,36.91643824639088,98.15093206478083,158,250,176
42.97261471734149,36.77532433449582,90.28032837352526,230,206,146
117.53308175181368,63.59278813455036,9.77639878224441,10,25,9
210.44256202484274,77.92108433064315,59.07017725706392,33,91,151
147.05085804055034,36.60424305639709,91.07534654425858,147,232,186
327.64450708129056,55.47097423124985,55.79967774617203,142,63,106
327.37164505178464,11.947826116617954,92.9843045548092,237,209,224
346.2682043509366,12.92803245151739,92.64862241533646,236,206,213
28.290037375170442,81.7841212725765,57.69698394665086,147,84,27
145.48213262588285,16.963436390487608,85.31687212906527,181,218,196
113.82734554305559,57.650111816022445,51.51190479496286,63,131,56
277.1819403766193,68.4049300999307,74.46989605415976,140,60,190
11.597400256470562,94.22002327893047,62.34122460601894,159,38,9
25.168374297466354,48.82578900474523,28.902901684619643,74,53,38
323.5218861654747,46.18725953697589,64.62649788680844,165,89,135
123.02439248963523,65.73285833779383,6.993028322757611,6,18,7
316.4625776631887,63.403745814504674,81.47462547514974,208,76,172
247.14974682581544,95.34904977694225,90.44844034897186,37,11,231
24.102099751347286,39.86094323665132,92.09642847320903,235,179,141
255.47284326526116,82.67980572787074,20.702827375805953,20,9,53
345.24503072791106,12.836773680194646,45.73599968655897,117,102,105
271.9929634016634,7.9201546441882265,26.10509302441566,64,61,67
118.83470613522687,54.86363644610215,35.59267388433567,42,91,41
35.99624425755795,10.473082565952762,91.34461165442606,233,223,209
62.95738270891813,91.84573375179326,56.145486875635186,137,143,12
90.00460767232792,35.28489224313309,47.41323465155667,100,121,78
142.8643136969148,39.490777798440945,65.9100932515093,102,168,127
294.8513988367388,80.48797378383499,79.85927536391513,190,40,204
190.64817404892108,58.409919975214144,57.486575770143425,61,131,147
294.58483897632885,86.97866662993725,40.43489006399652,95,13,103
70.09201811934038,25.793808856534973,70.28544962708827,171,179,133
140.45055252410404,39.630332257870606,91.36196297612133,141,233,172
57.36932695392759,25.491736372523267,89.98087433508883,229,227,171
174.68111982779072,2.970865249530763,81.45613950238332,202,208,207
341.2717584877652,54.7452070161099,55.579066732720904,142,64,88
115.63791317789578,63.670772653137675,23.608825846969083,25,60,22
335.7662676912678,33.2161590535385,64.71876212356736,165,110,132
320.34852202178615,69.0059115699965,43.774625256463004,112,35,86
132.07002507132094,29.484953472313038,98.5143057999446,177,251,192
22.801602928802378,59.46572426918664,45.70405387032241,117,74,47
247.64106932634797,67.29341090170364,87.24575219835825,92,73,222
245.58719950192707,73.06632940424555,32.500663096806036,28,22,83
126.75084439948569,35.22434637140752,20.224275691504534,33,52,35
326.96260477483946,36.65994885887871,94.04514421965015,240,152,200
349.39366049820836,67.71728561703311,72.87420068897647,186,60,82
80.54235487697268,34.44387407709743,92.97595964697463,209,237,155
247.82803491921294,65.95955591183618,9.468896693607265,10,8,24
298.50744637342353,4.782155882493289,33.43696474090785,85,81,85
170.89602779243307,47.57947449839017,46.35255926529567,62,118,110
48.14101232783494,44.491385996649946,47.1490019874482,120,110,67
247.00627540305257,22.157704500137363,35.62664145926399,73,71,91
57.54673091228983,78.57649128108864,42.549655120507836,109,105,23
18.40748177191097,37.49918050663514,12.557103796836167,32,24,20
92.86753853589691,49.970193159868145,16.823805526361845,31,43,21
220.70258502161138,34.627112723085006,16.298706188977285,27,32,42
154.44041049078177,32.0088370881491,3.5124089430274896,6,9,8
331.3525790742099,92.37789937414931,74.91065566372232,191,15,99
48.50810102523694,45.553364415657384,59.13601748669579,151,138,82
133.2609721480911,72.62183492510015,6.920752740951652,5,18,8
59.0933478495056,78.31961906970358,59.111632334227295,151,149,33
39.92911568635876,55.36713583591721,39.36816410190709,100,82,45
178.47794777838274,64.57477241513627,78.76776603201702,71,201,198
132.84510115566133,32.27866027497672,51.725954628575074,89,132,98
222.3988388522737,7.255983443265435,64.97675368945046,154,157,166
17.462450741748256,30.2499912584151,51.83996278219816,132,104,92
210.61866683816808,72.35124824961177,44.82615666964098,32,72,114
290.2686511645215,14.02324712365781,98.62137568023115,246,216,251
276.13294195195226,56.47399067429999,69.3941099097583,137,77,177
266.29861126197267,13.07195390869853,25.902222727843704,61,57,66
180.1239459670144,68.06787920913348,17.331791134729425,14,44,44
312.0236980015098,26.85132849106222,19.179281061324517,49,36,46
309.95837702444055,11.179715874726725,76.27313970601995,194,173,191
27.770580374881906,27.345812058651987,5.269868715147341,13,11,10
16.40403963843033,10.148237415523909,56.269520179977725,143,133,129
234.58300726046554,92.77225813673715,44.5941205993579,8,18,114
85.52433913783311,59.67896965222821,71.32175998076251,136,182,73
68.83630081775091,87.12060265234334,25.690501208319326,57,66,8
251.44791955976478,1.7188015347632923,80.99022465200692,204,203,207
13.533107379653657,25.8441092455882,34.118579035560344,87,70,65
290.36984142392555,48.932945552278625,87.47556025891315,206,114,223
243.5811099343672,50.643470342428465,36.57274771676193,49,46,93
288.766163399516,92.45957607256909,91.25523177918275,192,18,233
127.71856863257321,2.0754177713856903,19.538587418243857,49,50,49
179.21590021789996,8.763220471418286,23.730470381323943,55,61,60
271.5135116624276,30.63370784941075,62.10537003035421,135,110,158
97.64713018660923,73.06504204906477,28.625188680426316,40,73,20
76.75005614387315,66.21565494093933,34.26135650579554,71,87,30
146.77379020721614,23.545702048646145,99.87715721039139,195,255,221
303.88625346359686,74.94550806296554,67.50425938221562,172,43,164
156.832129537971,45.35343827934071,8.140645194199925,11,21,17
104.30553622827932,98.88204080123883,73.26831847296815,50,187,2
236.94741229726753,38.14109919465556,69.44644180121531,110,113,177
127.74833509550356,86.56932643250437,73.5547003964738,25,188,46
143.04471857461704,0.6160106630886064,6.353301678166168,16,16,16
110.13827233201249,71.72047500672056,86.4692756556271,88,220,62
192.41124178911713,91.92316691846558,92.16547253090405,19,190,235
330.4592182557155,1.9333003120160397,34.64256216694805,88,87,87
213.514813072518,11.983857902867424,42.09945004650244,94,100,107
328.777935122886,84.34067206663947,96.88514333087083,247,39,147
197.27048742683812,36.391914199990524,60.60775693708544,98,138,155
157.09518290243517,96.16874037749356,10.892619135358505,1,28,18
189.2586591237726,58.526387215137696,0.9499188554469074,1,2,2
108.7695893492443,13.77605419114094,14.678504309133444,33,37,32
300.7556521865312,84.53316865957565,50.6344259428708,129,20,128
303.8132651540537,94.1716983770882,14.345849621120488,37,2,34
263.3435052029637,70.66330787973858,18.787626647495404,27,14,48
356.32724408216205,93.08378555034263,3.873921017534565,10,1,1
70.53286447788739,73.84063680056026,57.56130252763509,128,147,38
279.94790297066777,87.68310289343914,57.27885724672994,103,18,146
76.10540544774908,87.55398644764199,75.90943453565335,148,194,24
211.70277787698652,90.7146431473037,6.799480306533345,2,9,17
341.7078578612883,19.456488543670414,83.3803105376037,213,171,184
285.98000627796034,75.11959770440293,99.31914763000202,209,63,253
66.23447131901247,2.4505352283332726,32.14632898712297,82,82,80
117.6597590902257,51.10793723062965,16.63596652830508,22,42,21
347.1839903471782,6.359133675107631,77.20434024797534,197,184,187
267.08665901871115,6.5419387018863295,9.860341014242135,24,23,25
17.44367299645453,2.0882345565546245,86.08053952910208,220,216,215
182.92998396235112,53.62006592823947,43.4575519410888,51,108,111
174.01719768114847,49.37751975152855,97.23209248107479,126,248,236
166.8727977999881,80.80219398652288,17.285404421909824,8,44,36
62.5771740251425,88.01159707585069,99.83212577127819,245,255,31
325.86776208247335,70.6890203419333,22.076940913169185,56,17,39
26.32399043157222,26.897435491977006,48.31282078133721,123,105,90
94.36543295630887,74.36840550788193,31.05123139158479,45,79,20
35.70828967923959,36.401732975902725,77.04663532075107,196,168,125
315.7047769129782,26.876016498295606,11.497065576610854,29,21,27
310.1333241871891,52.32778767527857,56.984071699947705,145,69,132
263.28504360168904,58.99667066285568,68.89990359263611,112,72,176
3.225479346888447,39.468776545979686,96.56948682428623,246,154,149
296.4487165451876,63.08285888767558,26.05685668142945,64,25,66
133.87753901320696,82.7715701110547,47.91988474307816,21,122,44
98.35880940537776,42.3273883156067,30.562206869638864,57,78,45
24.779113567341433,83.7515000852965,7.666234012434936,20,10,3
286.7729720254584,11.6320173148188,90.09427585862768,224,203,230
130.38701156609383,60.87368830201163,31.016900392761837,31,79,39
103.52488430454618,7.167840857883667,84.81480040710805,205,216,201
250.79087288631143,86.17277263076346,14.23482912332874,11,5,36
355.54193087703237,60.078587859581376,35.79116158230185,91,36,41
42.50247141896749,48.77240971438479,88.29136451154082,225,193,115
142.35736369819813,63.987334423955254,15.020750084988489,14,38,23
311.81942168941407,33.908162812013856,31.985864372634154,82,54,76
102.09720112149341,69.95854035422,29.54835450716413,38,75,23
40.871308335823244,86.4255564731677,52.88576959830414,135,98,18
356.4272470576848,92.99680629866931,95.12229053819144,243,17,30
348.64902285064437,34.55610988423241,90.54885698686452,231,151,166
78.2390253966277,75.96398064134729,78.13188133974138,153,199,48
252.3945304239448,16.945698994498958,41.83494949787438,92,89,107
291.2801982675849,13.743588438669896,31.1094523337222,78,68,79
340.92304903242575,40.79923910816614,71.85556641575242,183,108,132
277.0653457539922,56.515163147812,18.198412239188077,36,20,46
34.43349291470929,49.42733922408675,17.14407496010002,44,35,22
300.1358621102041,58.04576954352607,67.88076249999189,173,73,173
204.222902822511,77.2362694035652,13.480997815836071,8,24,34
164.5182966660132,2.1978894402361338,6.45814567331946,16,16,16
67.59127993631041,5.566739118129749,18.5710166671595,47,47,45
86.45137837852188,23.08785120231427,57.61458793495882,132,147,113
28.644694715456964,6.112799125548052,10.398237272816724,27,26,25
246.5306127845314,99.25491113718728,34.2669489645973,10,1,87
221.8284377091984,96.91480490281421,19.697835885524896,2,16,50
201.7126075544092,87.43836313284856,46.11842780974851,15,80,118
324.6211394489143,91.23911298247236,5.44945768953724,14,1,9
156.97047633848607,20.123863803491137,90.26079620277152,184,230,212
244.4922792124914,80.30633911274454,34.52600656480094,23,17,88
45.396272233173804,70.57441266377988,79.56113088262353,203,168,60
288.6951603082708,46.20131935660885,17.280405705600586,40,24,44
228.44947773544303,60.613282368096556,70.36130711916701,71,92,179
133.6682612364906,81.19504032872207,67.76352883878651,32,173,64
71.33232354870735,91.43782427555762,35.50933182986218,75,91,8
355.4024602781127,11.723512287319382,20.243514270548047,52,46,46
69.13649228521939,3.540372523281432,11.623294726313782,29,30,29
332.3396073349894,35.258417951516165,71.22795946027323,182,118,147
253.2819987520723,90.2125706120544,12.531862413919036,10,3,32
350.2984603154225,73.26637634883213,95.61547395723535,244,65,94
197.06180266936244,17.43712975324696,15.060336073837632,32,36,38
151.2340404394284,61.06137948145396,64.98447091948219,65,166,117
6.381596442100266,27.63521778349165,37.41019219149371,95,72,69
349.8483919411068,28.51374527233339,1.6209456761909324,4,3,3
14.3118830907442,42.744322603242054,31.23168907395526,80,54,46
172.72810914588922,33.72127794713573,49.40799039020058,84,126,121
192.51448467951826,79.94877286486152,31.272792679461148,16,66,80
174.90259732010634,94.5558909692488,50.761902200175804,7,129,119
99.5870851713274,77.96809654982344,83.16887850306516,103,212,47
272.8047186616033,96.3281034546936,5.48422470327814,8,1,14
240.57116955584337,55.98194552016808,84.0897685949229,96,94,214
247.69202141948008,81.41746573078241,28.667389529813647,21,14,73
328.8411931317009,5.287020818522126,56.731578161480776,145,137,141
81.19824679164525,52.869428534031584,55.33299729934657,115,141,67
12.124614610732518,73.13338222380443,34.534408447404715,88,37,24
149.37701622011008,80.67578767305021,60.7591193599774,30,155,91
236.11610916598553,39.876916794941295,7.894762900206653,12,13,20
216.5210508661166,31.653205513953342,29.57698732506899,52,61,75
18.225891819642904,19.130953607111323,70.29032195624279,179,155,145
132.81802839122668,2.9082793352299685,38.75220086639737,96,99,97
171.67507210915997,76.54834276344997,8.10997762478165,5,21,18
200.54208347167625,18.404503836580833,67.36528113262882,140,161,172
104.65147395359163,59.19334877404363,91.74735075553964,131,234,95
299.4293909957019,8.347528532532555,28.751719398029874,73,67,73
202.288826400476,38.62360576871862,75.11258745597344,118,164,192
27.208876831753834,43.719457153335895,74.78469473272327,191,145,107
29.259669679556204,38.865124493301195,81.76270132861052,208,167,127
142.01863385597875,8.006972064003204,50.15173938873572,118,128,121
277.3658038943628,71.70407108308201,66.4097633085637,124,48,169
333.6792459908548,55.6906525827584,34.06499862447361,87,38,60
353.7398186688679,54.25323403830254,18.32826707915045,47,21,24
278.76733137137774,99.17689713194524,14.381303356522324,24,0,37
162.7948833159025,4.164883877009595,3.4597596421951815,8,9,9
137.1445054696917,71.56007728234579,42.35534494340625,31,108,53
289.5756538711329,7.929190165615241,16.476761295157026,41,39,42
322.8051238647068,51.51001560720631,39.41976098424487,101,49,81
285.7078789583845,60.828896626279125,29.103356297361714,63,29,74
294.30117386568196,25.176808479946523,5.599503218655366,14,11,14
89.03236392541274,56.439460688591666,78.24150786400264,145,200,87
219.68607690885165,39.15780276248451,57.46271881878096,89,109,147
32.9960241404455,29.95957467347692,88.860433518327,227,196,159
63.8555679000391,84.94747358955095,56.407733909527,136,144,22
260.60763425680307,68.40059185936214,5.303417211214745,7,4,14
111.19494067338343,51.74020777608652,95.1796920216452,136,243,117
95.22633141582008,61.38899560749746,18.45969170895232,30,47,18
92.1674053817423,84.44222670622538,24.85796209808544,35,63,10
307.2105868590805,20.590047740607243,9.896477956322025,25,20,25
26.02132947721084,83.03303837261076,82.20602179504768,210,111,36
320.9374571295827,75.64405445091667,32.73428138634933,83,20,61
98.64026622090901,52.309782217939,44.00260083017156,74,112,54
100.79521076848225,69.06655545588889,9.877266511776828,13,25,8
348.96725533909876,57.49004243067246,39.6470559073139,101,43,54
83.08485108701784,71.50871308739949,44.04515092064409,81,112,32
107.50141526250273,27.447420828915448,44.40860249152945,89,113,82
311.3629433552452,12.559113396806886,14.489440376687934,37,32,36
253.86973496216552,45.86388381552102,78.16722447304696,129,108,199
254.32745050486466,85.47830198065579,47.20132859025927,42,17,120
286.8905688714179,50.9958289371192,12.469250950999712,28,16,32
96.33963156022992,17.131590362990078,34.64723293585723,79,88,73
253.919771623725,45.33784777437162,0.21043703751206788,0,0,1
19.141851529155723,51.324885097376715,67.15624013244208,171,111,83
35.60249232881378,8.721669540344902,11.813484057602963,30,29,27
283.36024349579935,1.4063504231439206,43.54145296813392,111,109,111
57.2932821230209,36.0383947538953,60.95735256070902,155,153,99
283.5571061084593,82.8620901651628,13.736908817949178,27,6,35
27.03395291005906,19.419387095074203,39.43627583262641,101,90,81
137.1342299970075,28.139410997905088,28.845553142089585,53,74,59
138.23510335863446,44.52543717669475,9.00013484883402,13,23,16
13.273487238861081,6.98212237898217,85.41207059056781,218,206,203
261.11725502261464,42.15903173575937,0.8435704833440472,2,1,2
177.88951347277668,90.81500305746091,16.727546106178703,4,43,41
139.12053336554283,11.634604480393351,73.49066700659625,166,187,173
114.10182229743097,66.91583457167958,70.41175788922382,71,180,59
148.13979341234028,94.70942847312722,34.923187471654394,5,89,44
262.6721375789994,42.15589652131264,71.40835578029613,134,105,182
314.39592122760484,12.963545699326007,15.165779987460159,39,34,37
239.32276502323987,59.72268701005192,3.71441984254548,4,4,9
152.8925240231306,97.66793734189088,87.98848025222756,5,224,125
336.282971975033,28.95103429652135,85.89680803400579,219,156,181
85.72622297761163,61.42914551892807,39.930795559068045,75,102,39
299.88601132537485,54.821999159773306,98.6884153722768,251,114,252
141.97155828858394,93.49796185902237,21.9844529440254,4,56,23
127.08761505495117,59.43438163116461,53.04123967945085,55,135,64
115.5888918855523,70.73939180485876,21.86726459551467,19,56,16
149.57512559772954,74.25524632849407,39.18390800035139,26,100,62
350.80911891917094,48.485602570103616,18.981304131699073,48,25,29
133.24477730559678,58.74031007357421,6.802444616421299,7,17,9
339.51019282381964,70.33476619553878,66.48301464261299,170,50,91
313.76457115371926,19.309103815451365,47.54606427541776,121,98,116
200.68479959387145,57.72865426157119,4.804695777984502,5,10,12
43.14624615597401,76.30774448708549,3.567464665052733,9,7,2
347.82514460513255,13.364326011031924,43.860027262374146,112,97,100
225.57688168786848,37.656594293105506,8.592503393047624,14,16,22
260.20238637991855,2.7086153490608833,85.26975429489183,214,212,217
335.3084479499912,16.289506251410945,55.143738555191966,141,118,127
66.802746326742,81.94279905615612,87.65370567152964,203,224,40
35.396091143539905,86.31051298326288,54.85778089914724,140,90,19
175.46900066320586,24.16575774633678,26.558965200097994,51,68,66
291.80845223427565,27.71188902231909,5.701790592699307,14,11,15
36.80232445387786,4.710018324483634,75.62880580264914,193,189,184
217.93154615666595,26.05868975397403,9.880333563092702,19,21,25
28.40938977263475,33.33517211308785,41.029682384751396,105,86,70
243.07286676697797,51.362994470438174,63.003995365862544,82,78,161
225.26038898308073,98.19495700264767,53.75662803305807,2,36,137
303.32907657289695,2.5653926241710368,7.45278748878353,19,19,19
155.29014372508198,72.75368419810107,82.82486832651357,58,211,148
297.29828830490925,70.90817937273664,26.177330276953747,65,19,67
340.80476421993706,91.83926635633564,69.94445000722938,178,15,67
228.99665354934365,94.01829248163733,34.33853500843398,5,20,88
222.90312905474795,81.90320396582678,96.22865718638391,44,102,245
17.444492926339315,56.26650487425695,36.392404381758055,93,56,41
142.92429359575215,66.17266094701628,6.845294497829624,6,17,10
7.562654584963573,12.096156844627659,72.996599975884,186,166,164
350.3218335317973,8.355204636017334,11.001885145202595,28,26,26
59.536097834415315,69.85961670893572,2.670794545015154,7,7,2
151.62698457694546,46.65825419134095,91.53365037161241,125,233,182
152.012414736221,40.261639504159284,38.85006331978067,59,99,80
193.2066249800423,62.32453519563668,49.97117034805425,48,110,127
144.60159862970093,2.2974711313167306,77.9466111003403,194,199,196
0.41740573248498336,18.657875457908514,9.366690838078927,24,19,19
79.8188146587497,95.38003300287055,4.911919398824782,9,13,1
147.96615438456917,74.80115309454885,60.04880965921529,39,153,92
28.206822797434956,6.915955787697614,50.20183935805165,128,123,119
245.8845700376126,59.621015027284386,79.45597042852096,94,82,203
120.81952100599896,19.9123319352273,17.50563154047624,36,45,36
197.6074602310257,77.6640382317801,47.49338930360831,27,94,121
296.207407911209,82.62216488251266,23.810050169047248,58,11,61
129.65060523744907,78.58037703252474,25.72089207498025,14,66,22
46.02169513505005,67.97559073860724,69.70139844843794,178,150,57
261.24431152439166,76.96632441481145,51.71463526627416,66,30,132
198.30657900020307,44.85924852475529,30.96484627054792,44,68,79
138.25373260948058,55.138009557720615,92.09775052359063,105,235,145
11.258398367153317,41.941461794689516,22.075722341764493,56,37,33
164.159373061574,64.58346051619375,30.12500882022522,27,77,64
312.44229825614167,20.49458782467546,75.68058562134885,193,153,185
279.9474022949633,4.438613990677798,63.00999575636139,158,154,161
198.72262473109336,30.40608778658902,57.716000864105,102,133,147
157.74192072700006,29.03139220546653,96.97713103622164,175,247,221
59.86362206278777,34.76702090055206,46.87546137225955,120,119,78
162.17320533112945,67.91806408851177,91.07447087035314,75,232,185
357.99240983540284,31.71857890075389,88.8843125851562,227,155,157
181.26177199583128,25.87210341536914,64.24276911500908,121,163,164
109.2555951496654,12.699944051157663,7.5915544053665185,17,19,17
85.1313273514302,62.69547311155752,5.109615195751216,10,13,5
106.82938534597747,41.39736209063396,43.06217200443729,74,110,64
238.58280177452463,45.53727207935907,5.070218265504889,7,7,13
308.9125327944391,46.72408895717073,79.26616286353352,202,108,188
295.89063012134244,89.02282562998431,3.6938672237040393,9,1,9
230.6250636881111,49.411044948462,4.723713428307752,6,7,12
158.35022647513733,3.7205782171072066,52.457036897713614,129,134,132
194.48839304150874,58.30769013996686,82.58930863211901,88,181,211
231.6727405911914,59.961404917170434,42.6945619730144,44,53,109
105.45027113956257,30.564027239755042,37.47976294987443,73,96,66
45.92374063102169,41.49601274740755,90.22273287653395,230,208,135
190.785474844093,49.65548358409207,89.63612387527672,115,208,229
128.71272956571582,28.80221221708861,5.761180987792103,10,15,11
270.190072609861,45.497867386512155,32.87278879619861,65,46,84
63.102521299724074,70.2645974349749,81.47477153353412,200,208,62
278.9920853128324,85.70812811919659,85.190342548696,152,31,217
205.86699481382746,2.0106175953571004,47.70687757398684,119,121,122
351.9966958519048,24.534204393246718,31.305860670103236,80,60,63
49.99242981887722,43.12573187382724,99.45001209931573,254,235,144
29.510541888199633,89.57830413956682,77.82075517024849,198,108,21
256.10994446720235,85.14948118381884,12.149823102145785,12,5,31
86.36022211835385,86.54415306117123,47.08612981591656,74,120,16
129.82969887929613,79.1125700049283,3.35537038437268,2,9,3
100.01343864935082,43.084179602021486,50.755123668870674,92,129,74
299.48267965728184,74.07264611388145,57.32424041122361,145,38,146
138.7872874178095,51.20457670653482,93.52534773424364,116,238,155
306.57230319531465,79.03709712758294,27.707314588058974,71,15,65
34.92712879401253,25.349421120318883,0.35096600764956687,1,1,1
55.86958053216176,85.52668889279069,61.14974942592018,156,147,23
77.89368791660534,91.1953291406929,90.50768300871597,168,231,20
281.7410394144104,54.36292490210517,95.99679373006012,204,112,245
339.8250889714796,37.58686147911723,48.27161951394958,123,77,92
219.42355941994387,79.6455301839887,37.31482245237514,19,45,95
160.12491235930523,38.50714352323785,59.97648937160931,94,153,133
190.72650479733858,14.980849148159825,28.730710025130392,62,71,73
22.77475212176818,29.067475730183002,55.73883403657791,142,117,101
103.96705396421083,37.80299739175892,26.06693597081908,48,66,41
221.61611488217375,43.01301324547626,31.2189642208168,45,56,80
134.99572632821236,15.704213454135152,51.81267548929278,111,132,117
100.40959451705535,97.66365075888727,65.58141650342775,57,167,4
206.95686144374642,14.809157857509891,58.17672044719926,126,138,148
157.11397736689247,47.87869017093542,14.351008809043208,19,37,30
79.72789194622473,89.43060262960046,73.51683612790968,132,187,20
275.8576732428553,69.71037800289557,5.476458293457509,10,4,14
13.189794253422384,13.496517121118679,11.009215977945974,28,25,24
83.62560239931008,81.55768918860795,21.091945668963707,37,54,10
324.87797559334575,30.666871950050467,3.2911465853569855,8,6,7
143.0487405995463,91.25943616381183,50.00160903418882,11,128,56
152.30647682672094,20.202096683053373,58.24254201575674,119,149,135
231.22129839111108,32.35704639954973,6.5879599828934765,11,12,17
201.65174712539118,26.12260838688556,39.78970446069121,75,92,101
33.7798624759355,19.259530164904028,82.72269561664692,211,193,170
139.7371139802029,22.972841080033923,87.5559332628262,172,223,189
128.7226565601,25.401773957302677,43.15975373545973,82,110,86
123.97999173937325,62.206944365602965,33.08511919683619,32,84,35
56.81941764196466,64.96269634058758,86.42210204254015,220,213,77
81.21878846219371,50.181285699785214,73.44166651622903,154,187,93
167.4104509346419,44.30325389723453,47.068244254550365,67,120,109
206.5819174700924,45.825729777372025,23.881928574726974,33,49,61
117.35563226811936,7.147991583492064,66.37826046960238,158,169,157
301.1794254163441,38.46737430957117,32.19649476081625,82,51,81
167.8679816580553,96.5895926852625,47.844933852312785,4,122,98
176.53685891186595,19.318231264170294,6.035128506758403,12,15,15
100.95523924912825,66.39844847812724,34.67699097048427,48,88,30
142.9043934873044,11.42510099162286,17.266127601233027,39,44,41
324.0002172887721,21.194595223637315,7.467505335851565,19,15,17
314.8064921856511,33.566230177250645,46.4311363973946,118,79,109
163.59588177538123,51.139849201532186,22.61829241082065,28,58,50
66.35914461446237,46.356159424902856,82.74617844132595,201,211,113
317.21710800333,13.201080880657013,16.622451919480753,42,37,41
49.03529039644415,48.27784889873896,66.27641554213521,169,154,87
247.46937968884959,96.34996558631792,65.60679208704047,26,6,167
80.17210849442269,39.50616519154251,60.33074008064241,133,154,93
286.6138337095723,97.55619234307187,76.45471573121473,153,5,195
1.4980548424471252,11.707843419215603,88.26110311612175,225,199,199
81.70715501338944,64.70812182138346,5.906710401310011,12,15,5
151.04179756194557,37.09449780849017,5.873776846851375,9,15,12
167.7348892337758,35.83511633482581,13.871005165473083,23,35,33
187.16295792729107,60.11254504539472,75.36219543428456,77,178,192
261.6827672943778,5.120229318686942,2.896358993666004,7,7,7
266.04068394830483,47.608479932778145,18.635135038944117,35,25,48
293.163054081454,3.7913420793001418,42.32359900354077,107,104,108
68.08845278413668,69.88083930430365,93.18882412847064,215,238,72
302.3167829064373,89.2560600580808,9.78881175143096,25,3,24
120.22579920283104,29.780358958834817,75.62252544226813,135,193,136
81.2113977487894,56.51319747258792,99.14147058908695,202,253,110
267.14272564973214,19.4559520847408,3.451544437755727,8,7,9
315.3379979921679,67.3234902329896,22.2554378804984,57,19,47
309.3913590323554,26.68008453242001,29.122299947781194,74,54,71
97.00345146891081,2.2226462983144124,67.30815389909313,169,172,168
87.16701417673201,41.19219966087964,24.966169596453437,52,64,37
35.11501996512179,2.3912270143237047,69.16245466898499,176,175,172
335.2905990507116,20.169090240453414,38.64056306463992,99,79,87
143.5978226557367,38.536994275091516,35.4089782718944,55,90,69
101.1836394755858,61.177561267966674,69.6605636276777,103,178,69
272.07339419850285,34.54050105046515,24.904795558177774,53,42,64
280.28739349129125,39.707072186304316,38.38038132298654,85,59,98
22.114026440210928,76.07951381543083,99.19332622340124,253,131,61
40.10529526030659,22.446407707788673,20.25781762529013,52,48,40
194.23163191127284,38.240646526484156,73.73067547388604,116,171,188
310.1801136664952,40.498700474863945,23.900100208454123,61,36,57
97.09729958133978,1.5258308600125448,23.0850756153977,58,59,58
210.52384442347423,14.19829003784634,11.89883438280528,26,28,30
129.06307391772492,69.20240555759666,33.91202688947741,27,86,36
65.98666313849931,27.564540069501685,87.22902137203808,216,222,161
243.47059934642758,10.27449621892378,29.719148439422117,68,68,76
309.3475303298019,30.66703953327421,98.86546797071219,252,175,240
159.5779293935235,7.242992878705312,10.559742544262264,25,27,26
305.3305427891573,93.92796982634736,18.786904555635054,48,3,44
222.8962395097787,0.20451395863740895,51.1773331692283,130,130,131
136.31360171038747,85.73180442126692,47.56869071555001,17,121,46
207.97286365904344,4.870711949126494,24.50875909799708,59,61,62
203.66861144226527,48.85766164426004,54.9784106358127,72,113,140
189.03125026615854,84.43981534022642,0.5384526848508653,0,1,1
251.50517997474793,54.49034877882863,22.303374153152156,32,26,57
103.35953002142442,70.88060230744672,64.49618803924506,80,164,48
152.7568039401539,80.92922746044042,39.4329666518741,19,101,64
147.94417190513443,42.9918694994363,86.95920797133176,126,222,171
178.4207217955631,30.228022159747425,1.8241188327574154,3,5,5
323.6548598797894,33.43857036314575,37.56861623543144,96,64,83
